1999.6023	1.0715
1999.6051	1.0707
1999.6078	1.0652
1999.6105	1.0668
1999.6133	1.0568
1999.6215	1.058
1999.6242	1.0512
1999.6270	1.0519
1999.6297	1.0638
1999.6324	1.0665
1999.6407	1.0493
1999.6434	1.0531
1999.6461	1.0416
1999.6489	1.0435
1999.6516	1.0457
1999.6598	1.0466
1999.6626	1.0573
1999.6653	1.0586
1999.6680	1.0679
1999.6708	1.0613
1999.6817	1.0586
1999.6845	1.0592
1999.6872	1.0541
1999.6899	1.0363
1999.6982	1.0417
1999.7009	1.0352
1999.7036	1.0392
1999.7064	1.0378
1999.7091	1.0408
1999.7173	1.0352
1999.7201	1.0488
1999.7228	1.0436
1999.7255	1.0485
1999.7283	1.0442
1999.7365	1.0469
1999.7392	1.053
1999.7420	1.0644
1999.7447	1.0695
1999.7474	1.0724
1999.7556	1.0737
1999.7584	1.0734
1999.7611	1.0689
1999.7639	1.0714
1999.7666	1.063
1999.7748	1.0643
1999.7775	1.0759
1999.7803	1.0802
1999.7830	1.0785
1999.7858	1.0887
1999.7940	1.083
1999.7967	1.0832
1999.7995	1.0739
1999.8022	1.0806
1999.8049	1.0684
1999.8131	1.0667
1999.8159	1.0587
1999.8186	1.0505
1999.8214	1.0512
1999.8241	1.0541
1999.8323	1.0503
1999.8350	1.0518
1999.8378	1.0484
1999.8405	1.0372
1999.8433	1.0419
1999.8515	1.0384
1999.8542	1.0402
1999.8569	1.0442
1999.8597	1.0412
1999.8624	1.0315
1999.8706	1.033
1999.8734	1.0309
1999.8761	1.0407
1999.8789	1.0294
1999.8816	1.0304
1999.8898	1.0315
1999.8925	1.0279
1999.8953	1.0188
1999.9008	1.0162
1999.9090	1.0095
1999.9117	1.0089
1999.9144	1.0081
1999.9172	1.0012
1999.9199	1.002
1999.9281	1.0224
1999.9309	1.0255
1999.9336	1.0276
1999.9363	1.0206
1999.9391	1.0125
1999.9473	1.0138
1999.9500	1.0055
1999.9528	1.0063
1999.9555	1.0162
1999.9582	1.0086
1999.9665	1.0137
1999.9692	1.0098
1999.9719	1.0087
1999.9747	1.0153
1999.9856	1.0121
1999.9884	1.0066
1999.9911	1.004
1999.9938	1.0066
1999.9966	1.0088
2000.0048	1.0088
2000.0075	1.0301
2000.0103	1.0315
2000.0130	1.0315
2000.0157	1.0296
2000.0240	1.0254
2000.0267	1.0331
2000.0294	1.0308
2000.0322	1.0252
2000.0349	1.0142
2000.0459	1.0135
2000.0486	1.0125
2000.0513	1.0175
2000.0541	1.0085
2000.0623	1.007
2000.0650	1.0009
2000.0678	1.0014
2000.0705	0.9882
2000.0732	0.9769
2000.0815	0.9688
2000.0842	0.9721
2000.0869	0.9765
2000.0897	0.99
2000.0924	0.9821
2000.1006	0.98
2000.1034	0.986
2000.1061	0.9927
2000.1088	0.9851
2000.1116	0.9866
2000.1198	0.98
2000.1225	0.981
2000.1253	0.9865
2000.1280	0.988
2000.1307	0.9848
2000.1417	1.0037
2000.1444	1.0034
2000.1472	0.9924
2000.1499	0.9744
2000.1581	0.9714
2000.1608	0.9645
2000.1636	0.9732
2000.1663	0.9651
2000.1691	0.9582
2000.1773	0.9586
2000.1800	0.9581
2000.1828	0.9607
2000.1855	0.9667
2000.1882	0.9632
2000.1964	0.9633
2000.1992	0.9681
2000.2019	0.9668
2000.2047	0.969
2000.2074	0.9718
2000.2156	0.9729
2000.2183	0.9608
2000.2211	0.9606
2000.2238	0.9715
2000.2266	0.9753
2000.2348	0.9671
2000.2375	0.9594
2000.2402	0.9512
2000.2430	0.9615
2000.2457	0.9554
2000.2539	0.9555
2000.2567	0.9592
2000.2594	0.9623
2000.2621	0.9583
2000.2649	0.9545
2000.2731	0.9623
2000.2758	0.959
2000.2786	0.9587
2000.2813	0.9528
2000.2841	0.962
2000.2923	0.9523
2000.2950	0.9453
2000.2977	0.9401
2000.3005	0.9383
2000.3114	0.9378
2000.3142	0.9203
2000.3169	0.923
2000.3196	0.9093
2000.3224	0.9113
2000.3306	0.9154
2000.3333	0.9093
2000.3361	0.8941
2000.3388	0.8896
2000.3415	0.8971
2000.3498	0.8974
2000.3525	0.9073
2000.3552	0.9065
2000.3580	0.9014
2000.3607	0.918
2000.3689	0.9112
2000.3717	0.9003
2000.3744	0.8948
2000.3771	0.8945
2000.3799	0.897
2000.3881	0.9028
2000.3908	0.9066
2000.3936	0.9038
2000.3963	0.9113
2000.3990	0.9307
2000.4100	0.9301
2000.4127	0.9373
2000.4155	0.9309
2000.4182	0.9458
2000.4264	0.9477
2000.4292	0.9542
2000.4319	0.9613
2000.4346	0.9559
2000.4374	0.953
2000.4456	0.9532
2000.4483	0.9594
2000.4511	0.9577
2000.4538	0.9544
2000.4565	0.9645
2000.4648	0.9564
2000.4675	0.9545
2000.4702	0.9443
2000.4730	0.9354
2000.4757	0.9351
2000.4839	0.9365
2000.4867	0.9452
2000.4894	0.941
2000.4921	0.9515
2000.4949	0.9525
2000.5031	0.95
2000.5086	0.9527
2000.5113	0.9507
2000.5140	0.9481
2000.5222	0.9549
2000.5250	0.9524
2000.5277	0.9423
2000.5305	0.9371
2000.5332	0.938
2000.5414	0.9361
2000.5441	0.9251
2000.5469	0.9244
2000.5496	0.933
2000.5524	0.9369
2000.5606	0.9332
2000.5633	0.9382
2000.5661	0.9429
2000.5688	0.9314
2000.5715	0.9231
2000.5797	0.926
2000.5825	0.9141
2000.5852	0.9135
2000.5880	0.9065
2000.5907	0.9079
2000.5989	0.9069
2000.6016	0.902
2000.6044	0.9006
2000.6071	0.9083
2000.6099	0.9034
2000.6181	0.9056
2000.6208	0.913
2000.6235	0.9158
2000.6263	0.9162
2000.6290	0.9063
2000.6372	0.9016
2000.6400	0.8963
2000.6427	0.9016
2000.6454	0.9024
2000.6482	0.902
2000.6564	0.8997
2000.6591	0.8921
2000.6619	0.8938
2000.6646	0.8877
2000.6674	0.8996
2000.6783	0.8895
2000.6810	0.8701
2000.6838	0.8712
2000.6865	0.8666
2000.6947	0.8574
2000.6975	0.8637
2000.7002	0.8592
2000.7029	0.8643
2000.7057	0.8538
2000.7139	0.8534
2000.7166	0.8505
2000.7194	0.8488
2000.7221	0.8595
2000.7248	0.8764
2000.7331	0.8743
2000.7358	0.883
2000.7385	0.8831
2000.7413	0.8785
2000.7440	0.8831
2000.7522	0.8765
2000.7550	0.8755
2000.7577	0.8748
2000.7604	0.869
2000.7632	0.8683
2000.7714	0.8683
2000.7741	0.8717
2000.7769	0.8682
2000.7796	0.863
2000.7823	0.855
2000.7906	0.8495
2000.7933	0.854
2000.7960	0.8389
2000.7988	0.8432
2000.8015	0.8414
2000.8097	0.8357
2000.8125	0.8355
2000.8152	0.8271
2000.8179	0.8295
2000.8207	0.8389
2000.8289	0.8405
2000.8316	0.8485
2000.8344	0.8613
2000.8371	0.858
2000.8398	0.8668
2000.8480	0.8619
2000.8508	0.8603
2000.8535	0.8552
2000.8563	0.8672
2000.8590	0.8596
2000.8672	0.8568
2000.8700	0.8582
2000.8727	0.8576
2000.8754	0.8533
2000.8782	0.8481
2000.8864	0.8508
2000.8891	0.8432
2000.8919	0.8448
2000.8973	0.8383
2000.9055	0.8523
2000.9083	0.8561
2000.9110	0.8569
2000.9138	0.8726
2000.9165	0.8793
2000.9247	0.887
2000.9274	0.8797
2000.9302	0.8921
2000.9329	0.8899
2000.9357	0.8879
2000.9439	0.8775
2000.9466	0.8794
2000.9493	0.8767
2000.9521	0.8921
2000.9548	0.8943
2000.9630	0.8948
2000.9658	0.8952
2000.9685	0.9094
2000.9713	0.9166
2000.9740	0.9231
2000.9849	0.9307
2000.9877	0.9304
2000.9904	0.9295
2000.9932	0.9422
2001.0041	0.951
2001.0068	0.927
2001.0096	0.9494
2001.0123	0.9573
2001.0205	0.9469
2001.0233	0.9438
2001.0260	0.9363
2001.0287	0.9523
2001.0315	0.9515
